pond_id,region,date_of_data_collection,time_of_data_collection,type,do_(mg_l),ph,temp_(in_°c),ammonia—nh3_(mg_l),ammonia—tan_(nh3_n)_(mg_l),ammonia—tan_(nh3)_(mg_l),tds_(ppt),turbidity_(in_cm),feed_amount_(kg),stocking_density_(per_acre),species,weight,is_wq_in_range?,measurement_datetime
ara2_163f5bc2,Eluru,07/14/2026,16:27,Evening,11.2,8.45,31.4,,,,,,,2273.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2026-07-14 16:27:00
ara2_c4b7f174,Eluru,07/14/2026,16:14,Evening,9.9,8.4,31.4,,,,,,,2281.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-14 16:14:00
ara2_c4b7f174,Eluru,07/14/2026,16:05,Evening,8.0,8.42,31.3,,,,,,,2571.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-14 16:05:00
ara2_6ec2f0e5,Eluru,07/14/2026,07:39,Morning,3.2,8.31,30.9,0.0,,0.0,,,75.0,121359.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,Yes,2026-07-14 07:39:00
ara2_163f5bc2,Eluru,07/14/2026,07:26,Morning,3.3,8.3,30.7,0.0,,0.0,,,1000.0,2273.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2026-07-14 07:26:00
ara2_c15dc3a2,Eluru,07/14/2026,07:14,Morning,3.0,8.29,30.5,0.0,,0.0,,,1250.0,2281.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-14 07:14:00
ara2_c4b7f174,Eluru,07/14/2026,07:04,Morning,3.2,8.28,30.5,0.0,,0.0,,,1500.0,2571.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-14 07:04:00
ara2_573a2826,Eluru,07/13/2026,16:35,Evening,11.3,8.31,31.8,,,,,,,6000.0,"Rohu (Labeo rohita), Catla (Catla catla)",50.0,Yes,2026-07-13 16:35:00
ara2_438777b9,Eluru,07/13/2026,16:33,Evening,10.6,8.42,31.6,,,,,,,21740.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,Yes,2026-07-13 16:33:00
ara2_b32cef11,Eluru,07/13/2026,16:27,Evening,11.8,8.18,31.7,,,,,,,1984.0,"Rohu (Labeo rohita), Catla (Catla catla)",400.0,Yes,2026-07-13 16:27:00
ara2_cd288d30,Nellore,07/13/2026,16:25,Evening,9.5,8.29,34.3,,,,,,,2857.0,Roopchand,100.0,Yes,2026-07-13 16:25:00
ara2_d8a0ad32,Eluru,07/13/2026,16:21,Evening,8.0,8.41,31.5,,,,,,,2250.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-13 16:21:00
ara2_e14730af,Eluru,07/13/2026,16:20,Evening,12.2,8.18,31.6,,,,,,,1759.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-13 16:20:00
ara2_f33085c0,Eluru,07/13/2026,16:11,Evening,9.8,8.38,31.5,,,,,,,1463.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-13 16:11:00
ara2_4e2f7bb0,Eluru,07/13/2026,16:10,Evening,11.9,8.21,31.6,,,,,,,1631.0,"Rohu (Labeo rohita), Catla (Catla catla)",200.0,Yes,2026-07-13 16:10:00
ara2_55de7689,Eluru,07/13/2026,16:09,Evening,11.9,8.48,31.8,,,,,,,2979.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-13 16:09:00
ara2_957cbe38,Eluru,07/13/2026,16:00,Evening,11.4,8.44,31.7,,,,,,,2787.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-13 16:00:00
ara2_cd288d30,Nellore,07/13/2026,07:45,Morning,3.7,7.83,29.4,0.0,,0.0,,,15.0,2857.0,Roopchand,100.0,Yes,2026-07-13 07:45:00
ara2_957cbe38,Eluru,07/13/2026,07:41,Morning,3.5,7.96,30.1,0.0,,0.0,,,500.0,2787.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-13 07:41:00
ara2_573a2826,Eluru,07/13/2026,07:37,Morning,3.9,8.19,30.8,0.0,,0.0,,,200.0,6000.0,"Rohu (Labeo rohita), Catla (Catla catla)",50.0,Yes,2026-07-13 07:37:00
ara2_b32cef11,Eluru,07/13/2026,07:28,Morning,4.0,8.03,30.7,0.0,,0.0,,,600.0,1984.0,"Rohu (Labeo rohita), Catla (Catla catla)",400.0,Yes,2026-07-13 07:28:00
ara2_55de7689,Eluru,07/13/2026,07:28,Morning,4.2,8.22,30.0,0.0,,0.0,,,1400.0,2979.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-13 07:28:00
ara2_e14730af,Eluru,07/13/2026,07:18,Morning,4.2,8.11,30.6,0.0,,0.0,,,900.0,1759.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-13 07:18:00
ara2_438777b9,Eluru,07/13/2026,07:13,Morning,3.3,8.28,30.5,0.0,,0.0,,,200.0,21740.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,Yes,2026-07-13 07:13:00
ara2_4e2f7bb0,Eluru,07/13/2026,07:10,Morning,4.5,8.13,30.5,0.0,,0.0,,,1150.0,1631.0,"Rohu (Labeo rohita), Catla (Catla catla)",200.0,Yes,2026-07-13 07:10:00
ara2_d8a0ad32,Eluru,07/13/2026,06:57,Morning,3.3,8.29,30.3,0.0,,0.0,,,1350.0,2250.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-13 06:57:00
ara2_f33085c0,Eluru,07/13/2026,06:43,Morning,3.0,8.26,30.2,0.0,,0.0,,,1250.0,1463.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-13 06:43:00
ara2_0c7bd285,Nellore,07/11/2026,17:14,Evening,10.6,8.39,33.9,,,,,,,2956.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-11 17:14:00
ara2_ee15e2a0,Nellore,07/11/2026,16:56,Evening,8.2,8.34,34.5,,,,,,,2927.0,"Rohu (Labeo rohita), Catla (Catla catla)",750.0,Yes,2026-07-11 16:56:00
ara2_ea9c93a5,Nellore,07/11/2026,16:43,Evening,8.5,8.18,33.4,,,,,,,2961.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-11 16:43:00
ara2_0c7bd285,Nellore,07/11/2026,06:54,Morning,4.0,8.01,30.2,0.0,,0.0,,,40.0,2956.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-11 06:54:00
ara2_ee15e2a0,Nellore,07/11/2026,06:41,Morning,3.4,7.97,30.3,0.0,,0.0,,,140.0,2927.0,"Rohu (Labeo rohita), Catla (Catla catla)",750.0,Yes,2026-07-11 06:41:00
ara2_ea9c93a5,Nellore,07/11/2026,06:35,Morning,3.7,7.78,29.3,0.0,,0.0,,,180.0,2961.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-11 06:35:00
ara2_6ec2f0e5,Eluru,07/10/2026,16:38,Evening,13.2,8.48,31.4,,,,,,,12359.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,Yes,2026-07-10 16:38:00
ara2_163f5bc2,Eluru,07/10/2026,16:26,Evening,9.4,8.46,31.5,,,,,,,2273.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,Yes,2026-07-10 16:26:00
ara2_176528d3,Eluru,07/10/2026,16:25,Evening,11.6,8.25,31.5,,,,,,,1733.0,"Rohu (Labeo rohita), Catla (Catla catla)",1100.0,Yes,2026-07-10 16:25:00
ara2_8cf52ce5,Eluru,07/10/2026,16:20,Evening,11.4,8.36,31.2,,,,,,,200000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2026-07-10 16:20:00
ara2_45e1cde5,Eluru,07/10/2026,16:15,Evening,11.6,8.19,31.4,,,,,,,2052.0,"Rohu (Labeo rohita), Catla (Catla catla)",1000.0,Yes,2026-07-10 16:15:00
ara2_c15dc3a2,Eluru,07/10/2026,16:15,Evening,10.7,8.39,31.2,,,,,,,2281.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-10 16:15:00
ara2_84b6fb93,Eluru,07/10/2026,16:13,Evening,11.7,8.77,31.5,,,,,,,2547.0,"Rohu (Labeo rohita), Catla (Catla catla)",,No,2026-07-10 16:13:00
ara2_b3d128ac,Eluru,07/10/2026,16:07,Evening,11.9,8.1,31.3,,,,,,,2205.0,"Rohu (Labeo rohita), Catla (Catla catla)",200.0,Yes,2026-07-10 16:07:00
ara2_c4b7f174,Eluru,07/10/2026,16:04,Evening,6.4,8.41,31.1,,,,,,,2571.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-10 16:04:00
ara2_3ed4df8e,Eluru,07/10/2026,16:03,Evening,9.7,8.49,31.4,,,,,,,2927.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-10 16:03:00
ara2_84b6fb93,Eluru,07/10/2026,07:43,Morning,2.2,8.64,29.9,0.26,,1.0,,,1000.0,2547.0,"Rohu (Labeo rohita), Catla (Catla catla)",,No,2026-07-10 07:43:00
ara2_176528d3,Eluru,07/10/2026,07:40,Morning,4.0,8.15,29.6,0.0,,0.0,,,1250.0,1733.0,"Rohu (Labeo rohita), Catla (Catla catla)",1100.0,Yes,2026-07-10 07:40:00
ara2_6ec2f0e5,Eluru,07/10/2026,07:38,Morning,1.7,8.33,29.3,0.0,,0.0,,,75.0,12359.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,No,2026-07-10 07:38:00
ara2_3ed4df8e,Eluru,07/10/2026,07:33,Morning,3.7,8.25,30.0,0.0,,0.0,,,1150.0,2927.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-10 07:33:00
ara2_45e1cde5,Eluru,07/10/2026,07:30,Morning,3.5,8.09,29.5,0.0,,0.0,,,1500.0,2052.0,"Rohu (Labeo rohita), Catla (Catla catla)",1000.0,Yes,2026-07-10 07:30:00
ara2_b3d128ac,Eluru,07/10/2026,07:21,Morning,4.2,7.98,29.5,0.0,,0.0,,,100.0,2205.0,"Rohu (Labeo rohita), Catla (Catla catla)",200.0,Yes,2026-07-10 07:21:00
ara2_163f5bc2,Eluru,07/10/2026,07:20,Morning,2.2,8.31,29.3,0.0,,0.0,,,1000.0,2273.0,"Rohu (Labeo rohita), Catla (Catla catla)",500.0,No,2026-07-10 07:20:00
ara2_8cf52ce5,Eluru,07/10/2026,07:20,Morning,3.1,8.14,30.3,0.0,,0.0,,,150.0,200000.0,"Catla (Catla catla), Rohu (Labeo rohita)",,Yes,2026-07-10 07:20:00
ara2_c15dc3a2,Eluru,07/10/2026,06:59,Morning,2.4,8.28,29.2,0.0,,0.0,,,1250.0,2281.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,No,2026-07-10 06:59:00
ara2_c4b7f174,Eluru,07/10/2026,06:47,Morning,2.0,8.29,29.2,0.0,,0.0,,,1500.0,2571.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,No,2026-07-10 06:47:00
ara2_438777b9,Eluru,07/09/2026,17:07,Evening,14.3,8.8,31.1,,,,,,,21740.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,No,2026-07-09 17:07:00
ara2_d8a0ad32,Eluru,07/09/2026,16:42,Evening,15.9,8.81,30.8,,,,,,,2250.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,No,2026-07-09 16:42:00
ara2_88abf248,Nellore,07/09/2026,16:41,Evening,8.7,8.39,34.3,,,,,,,2973.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-09 16:41:00
ara2_7e358ea4,Nellore,07/09/2026,16:37,Evening,8.4,8.28,34.6,,,,,,,2894.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-09 16:37:00
ara2_f33085c0,Eluru,07/09/2026,16:30,Evening,12.7,8.79,30.9,,,,,,,1463.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,No,2026-07-09 16:30:00
ara2_4e7754a2,Eluru,07/09/2026,16:24,Evening,9.8,8.48,30.8,,,,,,,2071.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-09 16:24:00
ara2_6ca69422,Eluru,07/09/2026,16:15,Evening,11.2,8.5,30.3,,,,,,,2717.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-09 16:15:00
ara2_d52ddb31,Eluru,07/09/2026,16:10,Evening,9.8,8.46,30.6,,,,,,,2486.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-09 16:10:00
ara2_e985ca4a,Eluru,07/09/2026,16:00,Evening,10.1,8.41,30.5,,,,,,,6793.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-09 16:00:00
ara2_4e7754a2,Eluru,07/09/2026,07:53,Morning,3.9,8.1,28.6,0.0,,0.0,,,1500.0,2071.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-09 07:53:00
ara2_6ca69422,Eluru,07/09/2026,07:44,Morning,3.2,8.32,28.8,0.0,,0.0,,,700.0,2717.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-09 07:44:00
ara2_d52ddb31,Eluru,07/09/2026,07:41,Morning,3.3,8.2,28.8,0.0,,0.0,,,1000.0,2486.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-09 07:41:00
ara2_e985ca4a,Eluru,07/09/2026,07:28,Morning,3.1,8.17,28.9,0.05,,0.5,,,300.0,6793.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-09 07:28:00
ara2_438777b9,Eluru,07/09/2026,07:13,Morning,3.5,8.71,29.4,0.07,,0.25,,,200.0,21740.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,No,2026-07-09 07:13:00
ara2_d8a0ad32,Eluru,07/09/2026,06:57,Morning,3.0,8.74,29.1,0.0,,0.0,,,1350.0,2250.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,No,2026-07-09 06:57:00
ara2_f33085c0,Eluru,07/09/2026,06:41,Morning,3.3,8.68,29.0,0.0,,0.0,,,1250.0,1463.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,No,2026-07-09 06:41:00
ara2_7e358ea4,Nellore,07/09/2026,06:21,Morning,3.4,7.93,29.8,0.0,,0.0,,,200.0,2894.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-09 06:21:00
ara2_88abf248,Nellore,07/09/2026,06:12,Morning,3.7,8.03,30.1,0.0,,0.0,,,300.0,2973.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-09 06:12:00
ara2_646bdcdb,Eluru,07/08/2026,16:43,Evening,11.3,8.19,30.3,,,,,,,31579.0,"Rohu (Labeo rohita), Catla (Catla catla)",50.0,Yes,2026-07-08 16:43:00
ara2_0206e1e9,Eluru,07/08/2026,16:38,Evening,12.8,8.48,30.1,,,,,,,7246.0,"Rohu (Labeo rohita), Catla (Catla catla)",20.0,Yes,2026-07-08 16:38:00
ara2_0b1b03bb,Eluru,07/08/2026,16:35,Evening,10.9,8.24,30.3,,,,,,,9711.0,"Rohu (Labeo rohita), Catla (Catla catla)",200.0,Yes,2026-07-08 16:35:00
ara2_cde272ed,Eluru,07/08/2026,16:26,Evening,6.4,8.44,30.3,,,,,,,7194.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 16:26:00
ara2_29c9448f,Eluru,07/08/2026,16:22,Evening,11.6,8.29,30.2,,,,,,,6250.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 16:22:00
ara2_f5dabd1c,Eluru,07/08/2026,16:15,Evening,11.7,8.28,30.1,,,,,,,2963.0,"Catla (Catla catla), Rohu (Labeo rohita)",500.0,Yes,2026-07-08 16:15:00
ara2_f7a5fc38,Eluru,07/08/2026,16:14,Evening,7.8,8.39,30.3,,,,,,,7865.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 16:14:00
ara2_2e53f20a,Eluru,07/08/2026,16:07,Evening,11.9,8.18,30.1,,,,,,,2192.0,"Rohu (Labeo rohita), Catla (Catla catla)",900.0,Yes,2026-07-08 16:07:00
ara2_58b844c7,Eluru,07/08/2026,16:04,Evening,14.1,8.45,30.4,,,,,,,2182.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 16:04:00
ara2_646bdcdb,Eluru,07/08/2026,07:40,Morning,4.2,8.1,29.5,0.0,,0.0,,,200.0,31579.0,"Rohu (Labeo rohita), Catla (Catla catla)",50.0,Yes,2026-07-08 07:40:00
ara2_0206e1e9,Eluru,07/08/2026,07:31,Morning,3.8,8.32,28.9,0.03,,0.25,,,250.0,7246.0,"Rohu (Labeo rohita), Catla (Catla catla)",20.0,Yes,2026-07-08 07:31:00
ara2_0b1b03bb,Eluru,07/08/2026,07:30,Morning,3.9,8.15,29.4,0.0,,0.0,,,650.0,9711.0,"Rohu (Labeo rohita), Catla (Catla catla)",200.0,Yes,2026-07-08 07:30:00
ara2_cde272ed,Eluru,07/08/2026,07:18,Morning,3.0,8.29,29.0,0.0,,0.0,,,700.0,7194.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 07:18:00
ara2_29c9448f,Eluru,07/08/2026,07:17,Morning,4.0,8.19,29.2,0.03,,0.25,,,400.0,6250.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 07:17:00
ara2_f5dabd1c,Eluru,07/08/2026,07:10,Morning,3.7,8.18,29.2,0.03,,0.25,,,600.0,2963.0,"Catla (Catla catla), Rohu (Labeo rohita)",500.0,Yes,2026-07-08 07:10:00
ara2_2e53f20a,Eluru,07/08/2026,07:03,Morning,4.2,8.09,29.1,0.0,,0.0,,,1500.0,2192.0,"Rohu (Labeo rohita), Catla (Catla catla)",900.0,Yes,2026-07-08 07:03:00
ara2_f7a5fc38,Eluru,07/08/2026,06:57,Morning,3.2,8.24,29.3,0.03,,0.25,,,1000.0,7865.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 06:57:00
ara2_58b844c7,Eluru,07/08/2026,06:41,Morning,3.3,8.31,29.5,0.0,,0.0,,,300.0,2182.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-08 06:41:00
ara2_9d82e6a0,Eluru,07/06/2026,16:51,Evening,14.3,8.46,29.6,,,,,,,2544.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-06 16:51:00
ara2_0d53cd07,Nellore,07/06/2026,16:38,Evening,9.0,8.38,33.7,,,,,,,3378.0,Roopchand,900.0,Yes,2026-07-06 16:38:00
ara2_94eeabd8,Eluru,07/06/2026,16:36,Evening,12.5,8.39,29.7,,,,,,,2242.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-06 16:36:00
ara2_f5c44392,Eluru,07/06/2026,16:34,Evening,15.3,8.47,30.5,,,,,,,2966.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-06 16:34:00
ara2_c11a88c9,Eluru,07/06/2026,16:29,Evening,11.1,8.39,29.6,,,,,,,2230.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-06 16:29:00
ara2_31afc592,Eluru,07/06/2026,16:26,Evening,12.3,8.41,30.5,,,,,,,2783.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-06 16:26:00
ara2_933dba73,Nellore,07/06/2026,16:23,Evening,8.2,8.28,34.1,,,,,,,2907.0,"Rohu (Labeo rohita), Catla (Catla catla)",900.0,Yes,2026-07-06 16:23:00
ara2_e985ca4a,Eluru,07/06/2026,16:20,Evening,11.8,8.45,30.7,,,,,,,6793.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-06 16:20:00
ara2_574a8c09,Eluru,07/06/2026,16:20,Evening,12.8,8.4,29.5,,,,,,,2640.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-06 16:20:00
ara2_7dc637c3,Eluru,07/06/2026,16:17,Evening,14.3,8.25,29.5,,,,,,,2324.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-06 16:17:00
ara2_bddfa227,Nellore,07/06/2026,16:16,Evening,8.4,8.43,34.4,,,,,,,2386.0,"Rohu (Labeo rohita), Catla (Catla catla)",850.0,Yes,2026-07-06 16:16:00
ara2_78cbfd0d,Nellore,07/06/2026,16:10,Evening,8.4,8.21,34.2,,,,,,,2165.0,"Rohu (Labeo rohita), Catla (Catla catla)",400.0,Yes,2026-07-06 16:10:00
ara2_aa21af30,Eluru,07/06/2026,16:07,Evening,14.6,8.2,29.5,,,,,,,2303.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-06 16:07:00
ara2_e985ca4a,Eluru,07/06/2026,07:36,Morning,3.5,8.26,29.3,0.12,,1.0,,,300.0,6793.0,"Rohu (Labeo rohita), Catla (Catla catla)",,No,2026-07-06 07:36:00
ara2_9d82e6a0,Eluru,07/06/2026,07:31,Morning,4.0,8.24,28.2,0.03,,0.25,,,1500.0,2544.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-06 07:31:00
ara2_31afc592,Eluru,07/06/2026,07:29,Morning,3.5,8.19,29.0,0.03,,0.25,,,1000.0,2783.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-06 07:29:00
ara2_0d53cd07,Nellore,07/06/2026,07:24,Morning,3.9,8.01,29.8,0.0,,0.0,,,90.0,3378.0,Roopchand,900.0,Yes,2026-07-06 07:24:00
ara2_c11a88c9,Eluru,07/06/2026,07:24,Morning,3.2,8.21,28.3,0.0,,0.0,,,1650.0,2230.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-06 07:24:00
ara2_f5c44392,Eluru,07/06/2026,07:18,Morning,3.2,8.1,29.6,0.02,,0.25,,,800.0,2966.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-06 07:18:00
ara2_7dc637c3,Eluru,07/06/2026,07:15,Morning,4.0,8.14,28.2,0.0,,0.0,,,1100.0,2324.0,"Rohu (Labeo rohita), Catla (Catla catla)",800.0,Yes,2026-07-06 07:15:00
ara2_aa21af30,Eluru,07/06/2026,07:07,Morning,4.8,8.1,28.1,0.0,,0.0,,,1000.0,2303.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-06 07:07:00
ara2_933dba73,Nellore,07/06/2026,07:03,Morning,3.2,7.93,29.8,0.0,,0.0,,,100.0,2907.0,"Rohu (Labeo rohita), Catla (Catla catla)",900.0,Yes,2026-07-06 07:03:00
ara2_94eeabd8,Eluru,07/06/2026,07:03,Morning,3.2,8.18,28.1,0.02,,0.25,,,2000.0,2242.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-06 07:03:00
ara2_bddfa227,Nellore,07/06/2026,06:53,Morning,3.4,8.11,30.1,0.0,,0.0,,,35.0,2386.0,"Rohu (Labeo rohita), Catla (Catla catla)",850.0,Yes,2026-07-06 06:53:00
ara2_574a8c09,Eluru,07/06/2026,06:47,Morning,3.0,8.21,28.1,0.03,,0.25,,,2000.0,2640.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-06 06:47:00
ara2_78cbfd0d,Nellore,07/06/2026,06:46,Morning,3.7,7.83,29.1,0.0,,0.0,,,50.0,2165.0,"Rohu (Labeo rohita), Catla (Catla catla)",400.0,Yes,2026-07-06 06:46:00
ara2_46286ebb,Eluru,07/03/2026,16:42,Evening,10.6,8.25,29.8,,,,,,,2667.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-03 16:42:00
ara2_8232649d,Eluru,07/03/2026,16:37,Evening,5.3,8.3,29.6,,,,,,,1675.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-03 16:37:00
ara2_e74f26b3,Eluru,07/03/2026,16:29,Evening,9.0,8.27,29.8,,,,,,,2414.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-03 16:29:00
ara2_2538f5a6,Eluru,07/03/2026,16:12,Evening,11.2,8.31,30.9,,,,,,,71875.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-03 16:12:00
ara2_7129732d,Eluru,07/03/2026,16:06,Evening,12.2,8.49,30.5,,,,,,,1458.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-03 16:06:00
ara2_3dc6f12e,Eluru,07/03/2026,16:00,Evening,10.4,8.44,30.5,,,,,,,1843.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-03 16:00:00
ara2_2538f5a6,Eluru,07/03/2026,07:43,Morning,3.3,8.0,29.8,0.0,,0.0,,,100.0,71875.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-03 07:43:00
ara2_8232649d,Eluru,07/03/2026,07:40,Morning,3.4,8.18,29.6,0.0,,0.0,,,2000.0,1675.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-03 07:40:00
ara2_7129732d,Eluru,07/03/2026,07:37,Morning,4.5,8.26,29.9,0.0,,0.0,,,1000.0,1458.0,"Rohu (Labeo rohita), Catla (Catla catla)",600.0,Yes,2026-07-03 07:37:00
ara2_46286ebb,Eluru,07/03/2026,07:37,Morning,3.2,8.1,29.1,0.0,,0.0,,,1250.0,2667.0,"Rohu (Labeo rohita), Catla (Catla catla)",700.0,Yes,2026-07-03 07:37:00
ara2_3dc6f12e,Eluru,07/03/2026,07:30,Morning,3.7,8.21,29.6,0.0,,0.0,,,1500.0,1843.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-03 07:30:00
ara2_e74f26b3,Eluru,07/03/2026,07:24,Morning,3.3,8.14,29.1,0.0,,0.0,,,650.0,2414.0,"Rohu (Labeo rohita), Catla (Catla catla)",300.0,Yes,2026-07-03 07:24:00
ara2_8ed50b25,Eluru,07/02/2026,16:48,Evening,8.6,8.46,31.1,,,,,,,35089.0,"Rohu (Labeo rohita), Catla (Catla catla)",100.0,Yes,2026-07-02 16:48:00
ara2_0677080b,Eluru,07/02/2026,16:34,Evening,9.4,8.39,31.2,,,,,,,11538.0,"Rohu (Labeo rohita), Catla (Catla catla)",150.0,Yes,2026-07-02 16:34:00
ara2_09faa72c,Eluru,07/02/2026,16:23,Evening,12.5,8.38,30.9,,,,,,,2546.0,"Rohu (Labeo rohita), Catla (Catla catla)",1200.0,Yes,2026-07-02 16:23:00
ara2_eb49c98d,Eluru,07/02/2026,16:18,Evening,11.4,8.47,31.9,,,,,,,68966.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-02 16:18:00
ara2_249e0180,Eluru,07/02/2026,16:14,Evening,9.4,8.41,31.0,,,,,,,1155.0,Rohu (Labeo rohita),1200.0,Yes,2026-07-02 16:14:00
ara2_807df397,Eluru,07/02/2026,16:12,Evening,10.1,8.48,32.1,,,,,,,11111.0,"Rohu (Labeo rohita), Catla (Catla catla)",80.0,Yes,2026-07-02 16:12:00
ara2_32bcd752,Eluru,07/02/2026,16:08,Evening,11.1,8.34,31.9,,,,,,,71429.0,"Rohu (Labeo rohita), Catla (Catla catla)",,Yes,2026-07-02 16:08:00
